baseinfo#38,research1#研究报告,research#Q3新增订单3.3亿元，行业前景预期不改
baseinfo#38,research1#研究报告,research#内外共同发力、布局“大交通”智能化
baseinfo#38,research1#研究报告,research#智慧城市为入口，向城市级互联网运营平台转型
baseinfo#38,research1#研究报告,research#坐拥千万人口资源，通过社区医疗和健康管理O2O变现有待...
baseinfo#38,research1#研究报告,research#订单量大幅增加为公司年内业绩增长打下基础
baseinfo#38,research1#研究报告,research#2013年报及2014年一季报点评：业绩持续高增长，扩张势头...
baseinfo#38,research1#研究报告,research#以社区健康、养老O2O平台切入，互联网医疗有望爆发
baseinfo#38,research1#研究报告,research#智慧城市总包连续突破，业绩增长添动力
baseinfo#38,research1#研究报告,research#收购亚太安讯点评：布局轨交信息化，收购业绩增厚明显
baseinfo#38,research1#研究报告,research#毛利率持续提升，景气高峰将至
baseinfo#38,research1#研究报告,research#与章丘政府签订2.6亿元智慧城市项目订单
baseinfo#38,research1#研究报告,research#强化智慧城市大平台战略，新增订单为业绩持续增长奠定基...
baseinfo#38,research1#研究报告,research#“智慧章丘”意义重大，关注后续市场开拓
baseinfo#38,research1#研究报告,research#再融资解决资金瓶颈，步入新一轮快速发展期
baseinfo#38,research1#研究报告,research#2014年中报点评：业绩符合预期，智慧医疗成绩斐然
baseinfo#38,research1#研究报告,research#“智慧健康”项目交流电话会议记录
baseinfo#38,research1#研究报告,research#注重订单质量，寻求有效增长
baseinfo#38,research1#研究报告,research#2014年三季报点评：“潍V”APP上线，智慧城市互联网运营...
baseinfo#38,research1#研究报告,research#签订“智慧镜湖”合作框架协议，加快智慧城市总包业务全...
baseinfo#38,research1#研究报告,research#协议斩获连连，期待实质落地
baseinfo#38,research1#研究报告,research#签订重庆南岸5亿元项目，智慧医疗成新亮点
baseinfo#38,research1#研究报告,research#新增订单快速增长
baseinfo#38,research1#研究报告,research#“智慧健康”5亿大单落地，银江智慧医疗战略强势崛起
baseinfo#38,research1#研究报告,research#智慧城市项目规模扩大，盈利平稳增长
baseinfo#38,research1#研究报告,research#增发助力成长，加速行业整合
baseinfo#38,research1#研究报告,research#签订智慧城市总包大单，即将迎来高增长
baseinfo#38,research1#研究报告,research#“智慧城市”热潮促行业高景气，“重效益”助净利同步高...
baseinfo#38,research1#研究报告,research#受益智慧城市建设，业务持续稳定增长
baseinfo#38,research1#研究报告,research#并购再下一城，进一步完善智慧城市产业链
baseinfo#38,research1#研究报告,research#再融资落地，开启银江新一轮高增长序幕
baseinfo#38,research1#研究报告,research#2013年报及2014年一季报点评：智慧城市项目及资产收购推...
baseinfo#38,research1#研究报告,research#2015年中报点评：业绩符合预期，定增将有效缓解资金瓶颈
baseinfo#38,research1#研究报告,research#收购亚太安讯，助推公司抢占智慧城市先机
baseinfo#38,research1#研究报告,research#签订智慧安丘协议，政企合作新模式提升竞争力
baseinfo#38,research1#研究报告,research#新增订单稳定增长，智慧交通业务优势明显
baseinfo#38,research1#研究报告,research#立足华东，拓展四方
baseinfo#38,research1#研究报告,research#收入平稳增长，新增订单势头良好
baseinfo#38,research1#研究报告,research#横向扩张加纵向渗透，城市级互联网战略加速
baseinfo#38,research1#研究报告,research#卡位优势明显，交通、健康服务是亮点
baseinfo#38,research1#研究报告,research#银江股份（300020）：业务模式创新奠定增长基础，外延并购完善智慧城市解决能力
baseinfo#38,research1#研究报告,research#业绩快速增长符合预期，分享行业投资盛宴
baseinfo#38,research1#研究报告,research#公司智慧城市又一大单落地
baseinfo#38,research1#研究报告,research#并购符合战略布局，期待智慧城市新模式落地
baseinfo#38,research1#研究报告,research#智慧城市持续突破业绩有望持续高增长
baseinfo#38,research1#研究报告,research#智慧城市互联网生态逐步成型
baseinfo#38,research1#研究报告,research#智慧医疗获突破，协同效应或有体现
baseinfo#38,research1#研究报告,research#智慧城市总包继续斩获，战略定位双轮驱动
baseinfo#38,research1#研究报告,research#公司中报简评：经营稳定，双引擎驱动智慧城市
baseinfo#38,research1#研究报告,research#新订单季节性回落，3季度业绩符合预期
baseinfo#38,research1#研究报告,research#签署2.6亿元框架协议，开启智慧城市建设总包新模式
baseinfo#38,research1#研究报告,research#被低估的智慧城市优质标的
baseinfo#38,research1#研究报告,research#利润释放后延，持续增长期待中
baseinfo#38,research1#研究报告,research#利润如期高增长，毛利率延续回升趋势
baseinfo#38,research1#研究报告,research#新增订单高增长，全年业绩无忧
baseinfo#38,research1#研究报告,research#三季报快速增长，即将迎来高增长
baseinfo#38,research1#研究报告,research#“智慧城市”预期升温，二季度有望加速增长
baseinfo#38,research1#研究报告,research#2014年报及15年一季报点评：社区医养、交通出行运营曙光...
baseinfo#38,research1#研究报告,research#签订金湖智慧城市框架协议，智慧城市总包能力进一步加强
baseinfo#38,research1#研究报告,research#盈利承诺偏保守，协同效应有看点
baseinfo#38,research1#研究报告,research#开启落地大幕，进军运营蓝海
baseinfo#38,research1#研究报告,research#智能交通景气持续，进入业绩兑现期
baseinfo#38,research1#研究报告,research#布局智慧城市业务平台，交通医疗卡位先行
baseinfo#38,research1#研究报告,research#订单饱满，符合预期
baseinfo#38,research1#研究报告,research#强强联合，协同效应明显
